timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:38 UTC 202, 5, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:41 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:41 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:34:41 UTC 202, 5, 38 %, 204 W, 32454 MiB
Tue Aug  2 20:34:41 UTC 202, 0, 13 %, 100 W, 32454 MiB
Tue Aug  2 20:34:41 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:34:41 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:41 UTC 202, 1, 14 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:43 UTC 202, 3, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:43 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:43 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:34:43 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:43 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:34:43 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:34:43 UTC 202, 7, 45 %, 203 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:46 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:34:46 UTC 202, 3, 55 %, 227 W, 32454 MiB
Tue Aug  2 20:34:46 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:34:46 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:46 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:34:46 UTC 202, 0, 13 %, 100 W, 32454 MiB
Tue Aug  2 20:34:46 UTC 202, 1, 15 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:48 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:34:48 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:34:48 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:34:48 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:34:48 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:34:48 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:34:48 UTC 202, 0, 13 %, 100 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:51 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:34:51 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:34:51 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:51 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:34:51 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:34:51 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:51 UTC 202, 1, 14 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:53 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:53 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:34:53 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:34:53 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:34:53 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:53 UTC 202, 7, 27 %, 101 W, 32454 MiB
Tue Aug  2 20:34:53 UTC 202, 5, 18 %, 101 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:56 UTC 202, 5, 14 %, 101 W, 32454 MiB
Tue Aug  2 20:34:56 UTC 202, 7, 11 %, 92 W, 32454 MiB
Tue Aug  2 20:34:56 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:56 UTC 202, 3, 57 %, 228 W, 32454 MiB
Tue Aug  2 20:34:56 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:34:56 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:34:56 UTC 202, 6, 11 %, 94 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:34:58 UTC 202, 5, 14 %, 101 W, 32454 MiB
Tue Aug  2 20:34:58 UTC 202, 7, 51 %, 188 W, 32454 MiB
Tue Aug  2 20:34:58 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:34:58 UTC 202, 3, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:58 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:34:58 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:34:58 UTC 202, 0, 13 %, 99 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:00 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:00 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:00 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:00 UTC 202, 7, 13 %, 92 W, 512 MiB
Tue Aug  2 20:35:00 UTC 202, 5, 53 %, 101 W, 512 MiB
Tue Aug  2 20:35:00 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:00 UTC 202, 6, 11 %, 94 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:02 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:02 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:02 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:02 UTC 202, 7, 49 %, 113 W, 512 MiB
Tue Aug  2 20:35:02 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:02 UTC 202, 3, 29 %, 212 W, 512 MiB
Tue Aug  2 20:35:02 UTC 202, 5, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:05 UTC 202, 0, 13 %, 100 W, 512 MiB
Tue Aug  2 20:35:05 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:05 UTC 202, 5, 55 %, 218 W, 512 MiB
Tue Aug  2 20:35:05 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:05 UTC 202, 3, 55 %, 213 W, 512 MiB
Tue Aug  2 20:35:05 UTC 202, 7, 11 %, 92 W, 512 MiB
Tue Aug  2 20:35:05 UTC 202, 1, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:07 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:07 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:07 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:07 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:07 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:07 UTC 202, 5, 14 %, 101 W, 512 MiB
Tue Aug  2 20:35:07 UTC 202, 7, 10 %, 91 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:10 UTC 202, 7, 11 %, 92 W, 32454 MiB
Tue Aug  2 20:35:10 UTC 202, 5, 53 %, 209 W, 32454 MiB
Tue Aug  2 20:35:10 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:10 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:35:10 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:10 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:35:10 UTC 202, 3, 15 %, 104 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:13 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:13 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:13 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:13 UTC 202, 5, 32 %, 124 W, 512 MiB
Tue Aug  2 20:35:13 UTC 202, 0, 13 %, 100 W, 512 MiB
Tue Aug  2 20:35:13 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:13 UTC 202, 3, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:15 UTC 202, 5, 51 %, 209 W, 32454 MiB
Tue Aug  2 20:35:15 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:15 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:35:15 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:15 UTC 202, 0, 13 %, 100 W, 32454 MiB
Tue Aug  2 20:35:15 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:35:15 UTC 202, 3, 15 %, 139 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:18 UTC 202, 6, 11 %, 93 W, 512 MiB
Tue Aug  2 20:35:18 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:18 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:18 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:18 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:18 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:35:18 UTC 202, 7, 11 %, 91 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:20 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:20 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:20 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:20 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:35:20 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:20 UTC 202, 5, 14 %, 122 W, 32454 MiB
Tue Aug  2 20:35:20 UTC 202, 3, 53 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:23 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:23 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:23 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:23 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:23 UTC 202, 5, 17 %, 104 W, 512 MiB
Tue Aug  2 20:35:23 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:23 UTC 202, 7, 23 %, 91 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:25 UTC 202, 3, 28 %, 168 W, 32454 MiB
Tue Aug  2 20:35:25 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:35:25 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:25 UTC 202, 7, 51 %, 204 W, 32454 MiB
Tue Aug  2 20:35:25 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:25 UTC 202, 5, 54 %, 220 W, 32454 MiB
Tue Aug  2 20:35:25 UTC 202, 6, 11 %, 94 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:28 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:28 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:28 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:28 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:28 UTC 202, 6, 11 %, 93 W, 512 MiB
Tue Aug  2 20:35:28 UTC 202, 5, 17 %, 101 W, 512 MiB
Tue Aug  2 20:35:28 UTC 202, 7, 10 %, 91 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:30 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:30 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:30 UTC 202, 5, 50 %, 150 W, 512 MiB
Tue Aug  2 20:35:30 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:30 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:30 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:30 UTC 202, 0, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:33 UTC 202, 5, 52 %, 220 W, 32454 MiB
Tue Aug  2 20:35:33 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:33 UTC 202, 3, 57 %, 219 W, 32454 MiB
Tue Aug  2 20:35:33 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:35:33 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:33 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:35:33 UTC 202, 1, 15 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:34 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:34 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:35:34 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:34 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:35:34 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:34 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:35:34 UTC 202, 6, 11 %, 94 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:37 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:37 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:37 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:37 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:37 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:37 UTC 202, 5, 16 %, 102 W, 512 MiB
Tue Aug  2 20:35:37 UTC 202, 0, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:39 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:35:39 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:39 UTC 202, 7, 51 %, 201 W, 32454 MiB
Tue Aug  2 20:35:39 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:35:39 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:35:39 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:39 UTC 202, 4, 15 %, 104 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:42 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:42 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:42 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:42 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:35:42 UTC 202, 7, 11 %, 91 W, 512 MiB
Tue Aug  2 20:35:42 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:42 UTC 202, 0, 13 %, 100 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:44 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:44 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:44 UTC 202, 5, 14 %, 101 W, 512 MiB
Tue Aug  2 20:35:44 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:44 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:44 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:44 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:46 UTC 202, 4, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:46 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:46 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:46 UTC 202, 3, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:46 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:35:46 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:46 UTC 202, 0, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:49 UTC 202, 3, 35 %, 188 W, 32454 MiB
Tue Aug  2 20:35:49 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:35:49 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:35:49 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:49 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:49 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:35:49 UTC 202, 6, 11 %, 94 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:51 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:51 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:51 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:51 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:35:51 UTC 202, 6, 11 %, 94 W, 512 MiB
Tue Aug  2 20:35:51 UTC 202, 5, 14 %, 101 W, 512 MiB
Tue Aug  2 20:35:51 UTC 202, 3, 15 %, 104 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:53 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:53 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:35:53 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:53 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:53 UTC 202, 5, 14 %, 101 W, 32454 MiB
Tue Aug  2 20:35:53 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:53 UTC 202, 1, 14 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:56 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:35:56 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:35:56 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:35:56 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:35:56 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:35:56 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:35:56 UTC 202, 6, 11 %, 94 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:35:58 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:35:58 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:35:58 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:58 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:35:58 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:35:58 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:35:58 UTC 202, 6, 11 %, 94 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:00 UTC 202, 3, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:36:00 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:36:00 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:36:00 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:00 UTC 202, 5, 54 %, 108 W, 32454 MiB
Tue Aug  2 20:36:00 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:36:00 UTC 202, 6, 11 %, 94 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:03 UTC 202, 5, 14 %, 101 W, 32454 MiB
Tue Aug  2 20:36:03 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:03 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:36:03 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:36:03 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:03 UTC 202, 0, 13 %, 100 W, 32454 MiB
Tue Aug  2 20:36:03 UTC 202, 7, 10 %, 91 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:05 UTC 202, 1, 15 %, 103 W, 512 MiB
Tue Aug  2 20:36:05 UTC 202, 0, 13 %, 100 W, 512 MiB
Tue Aug  2 20:36:05 UTC 202, 3, 15 %, 104 W, 512 MiB
Tue Aug  2 20:36:05 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:36:05 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:36:05 UTC 202, 7, 11 %, 91 W, 512 MiB
Tue Aug  2 20:36:05 UTC 202, 6, 11 %, 93 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:08 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:36:08 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:08 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:36:08 UTC 202, 5, 14 %, 102 W, 32454 MiB
Tue Aug  2 20:36:08 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:08 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:36:08 UTC 202, 1, 14 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:11 UTC 202, 7, 12 %, 91 W, 32454 MiB
Tue Aug  2 20:36:11 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:36:11 UTC 202, 4, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:11 UTC 202, 6, 11 %, 93 W, 32454 MiB
Tue Aug  2 20:36:11 UTC 202, 1, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:11 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:11 UTC 202, 5, 35 %, 101 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:13 UTC 202, 6, 11 %, 93 W, 512 MiB
Tue Aug  2 20:36:13 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:36:13 UTC 202, 0, 13 %, 99 W, 512 MiB
Tue Aug  2 20:36:13 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:36:13 UTC 202, 5, 14 %, 102 W, 512 MiB
Tue Aug  2 20:36:13 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:36:13 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:16 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:36:16 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:36:16 UTC 202, 3, 15 %, 103 W, 32454 MiB
Tue Aug  2 20:36:16 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:36:16 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:36:16 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:36:16 UTC 202, 5, 14 %, 101 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:18 UTC 202, 4, 15 %, 104 W, 512 MiB
Tue Aug  2 20:36:18 UTC 202, 5, 49 %, 196 W, 512 MiB
Tue Aug  2 20:36:18 UTC 202, 0, 13 %, 100 W, 512 MiB
Tue Aug  2 20:36:18 UTC 202, 6, 11 %, 93 W, 512 MiB
Tue Aug  2 20:36:18 UTC 202, 3, 14 %, 103 W, 512 MiB
Tue Aug  2 20:36:18 UTC 202, 7, 14 %, 91 W, 512 MiB
Tue Aug  2 20:36:18 UTC 202, 1, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:21 UTC 202, 7, 10 %, 91 W, 32454 MiB
Tue Aug  2 20:36:21 UTC 202, 5, 14 %, 101 W, 32454 MiB
Tue Aug  2 20:36:21 UTC 202, 6, 11 %, 94 W, 32454 MiB
Tue Aug  2 20:36:21 UTC 202, 0, 13 %, 99 W, 32454 MiB
Tue Aug  2 20:36:21 UTC 202, 1, 14 %, 103 W, 32454 MiB
Tue Aug  2 20:36:21 UTC 202, 4, 15 %, 104 W, 32454 MiB
Tue Aug  2 20:36:21 UTC 202, 3, 15 %, 103 W, 32454 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Aug  2 20:36:25 UTC 202, 1, 14 %, 103 W, 512 MiB
Tue Aug  2 20:36:25 UTC 202, 7, 10 %, 91 W, 512 MiB
Tue Aug  2 20:36:25 UTC 202, 5, 52 %, 200 W, 512 MiB
Tue Aug  2 20:36:25 UTC 202, 6, 11 %, 94 W, 512 MiB
