name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:36.771, 0 %, 58.40 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:37.793, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:38.827, 1 %, 60.09 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:39.882, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:40.913, 4 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:41.977, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:43.005, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:44.029, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:45.088, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:46.114, 19 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:47.141, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:48.184, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:49.212, 0 %, 58.07 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:50.239, 0 %, 58.34 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:51.296, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:52.322, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:53.396, 0 %, 58.07 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:54.425, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:55.491, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:56.519, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:57.586, 0 %, 181.98 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:58.616, 21 %, 58.07 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:42:59.677, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:00.700, 1 %, 68.06 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:01.779, 0 %, 67.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:02.807, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:03.832, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:04.887, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:05.915, 31 %, 67.12 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:06.977, 14 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:08.005, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:09.032, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:10.089, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:11.112, 8 %, 151.34 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:12.135, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:13.187, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:14.217, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:15.245, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:16.289, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:17.308, 5 %, 58.73 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:18.377, 16 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:19.409, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:20.432, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:21.490, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:22.527, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:23.591, 31 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:24.610, 31 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:25.677, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:26.716, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:27.743, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:28.803, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:29.832, 31 %, 61.08 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:30.892, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:31.916, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:32.974, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:34.000, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:35.031, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:36.090, 31 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:37.114, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:38.171, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:39.212, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:40.288, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:41.314, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:42.379, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:43.429, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:44.502, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:45.577, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:46.683, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:47.732, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:48.820, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:49.979, 0 %, 58.07 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:51.012, 2 %, 145.17 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:52.030, 0 %, 83.01 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:53.099, 26 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:54.128, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:55.188, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:56.221, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:57.280, 0 %, 133.43 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:58.304, 0 %, 136.11 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:43:59.371, 1 %, 58.40 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:00.398, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:01.471, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:02.537, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:03.602, 30 %, 78.31 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:04.631, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:05.719, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:06.778, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:07.811, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:08.849, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:09.882, 31 %, 58.67 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:10.904, 1 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:11.928, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:12.983, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:14.023, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:15.089, 0 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:16.129, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:17.187, 25 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:18.212, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:19.285, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:20.308, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:21.436, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:22.513, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:23.580, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:24.622, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:25.701, 4 %, 57.74 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:26.806, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:27.828, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:28.883, 3 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:29.924, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:30.971, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:31.991, 0 %, 121.43 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:33.021, 31 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:34.083, 23 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:35.115, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:36.177, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:37.201, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:38.229, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:39.284, 29 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:40.308, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:41.384, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:42.478, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:43.516, 0 %, 58.34 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:44.545, 0 %, 112.04 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:45.570, 26 %, 214.20 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:46.600, 0 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:47.633, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:48.695, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:49.724, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:50.784, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:51.813, 31 %, 166.29 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:52.888, 3 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:53.912, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:54.987, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:56.008, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:57.037, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:58.091, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:44:59.121, 4 %, 58.13 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:00.183, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:01.207, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:02.285, 0 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:03.313, 0 %, 144.02 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:04.333, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:05.387, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:06.418, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:07.477, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:08.500, 3 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:09.518, 31 %, 57.80 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:10.587, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:11.611, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:12.633, 0 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:13.699, 0 %, 57.47 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:14.730, 31 %, 144.02 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
NVIDIA A100-SXM4-40GB, 00000000:0F:00.0, 2022/08/03 08:45:15.782, 16 %, 57.53 W
name, pci.bus_id, timestamp, utilization.gpu [%], power.draw [W]
