timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:06 UTC 202, 4, 43 %, 215 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:09 UTC 202, 2, 49 %, 239 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 5, 56 %, 271 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 6, 71 %, 290 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 7, 35 %, 282 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 0, 84 %, 304 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 4, 87 %, 308 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 1, 46 %, 312 W, 32255 MiB
Wed Oct 19 18:26:09 UTC 202, 3, 73 %, 247 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:14 UTC 202, 3, 86 %, 302 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 5, 71 %, 246 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 1, 76 %, 294 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 4, 85 %, 287 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 6, 88 %, 298 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 2, 89 %, 317 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 7, 72 %, 269 W, 32255 MiB
Wed Oct 19 18:26:14 UTC 202, 0, 74 %, 181 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:19 UTC 202, 6, 78 %, 303 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 2, 83 %, 311 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 3, 86 %, 312 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 5, 72 %, 306 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 1, 82 %, 252 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 0, 68 %, 221 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 4, 87 %, 279 W, 32255 MiB
Wed Oct 19 18:26:19 UTC 202, 7, 79 %, 298 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:22 UTC 202, 2, 63 %, 289 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 7, 83 %, 303 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 4, 60 %, 295 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 0, 40 %, 270 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 1, 76 %, 295 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 5, 76 %, 313 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 3, 38 %, 206 W, 32255 MiB
Wed Oct 19 18:26:22 UTC 202, 6, 81 %, 291 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:27 UTC 202, 2, 73 %, 237 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 7, 81 %, 275 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 5, 71 %, 235 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 0, 65 %, 200 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 6, 44 %, 237 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 3, 41 %, 198 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 1, 76 %, 281 W, 32255 MiB
Wed Oct 19 18:26:27 UTC 202, 4, 77 %, 290 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:32 UTC 202, 2, 84 %, 270 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 6, 91 %, 316 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 7, 81 %, 226 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 5, 76 %, 284 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 1, 79 %, 300 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 3, 78 %, 276 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 0, 78 %, 221 W, 32255 MiB
Wed Oct 19 18:26:32 UTC 202, 4, 70 %, 310 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:37 UTC 202, 2, 80 %, 292 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 4, 80 %, 282 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 6, 69 %, 307 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 3, 75 %, 262 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 1, 87 %, 260 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 0, 72 %, 284 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 5, 58 %, 312 W, 32255 MiB
Wed Oct 19 18:26:37 UTC 202, 7, 82 %, 274 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:42 UTC 202, 2, 76 %, 284 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 7, 75 %, 291 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 4, 85 %, 313 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 5, 87 %, 317 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 1, 48 %, 168 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 6, 82 %, 286 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 0, 84 %, 195 W, 32255 MiB
Wed Oct 19 18:26:42 UTC 202, 3, 83 %, 280 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:48 UTC 202, 2, 77 %, 302 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 4, 86 %, 314 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 5, 85 %, 293 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 7, 44 %, 187 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 1, 43 %, 217 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 0, 67 %, 214 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 6, 82 %, 312 W, 32255 MiB
Wed Oct 19 18:26:48 UTC 202, 3, 86 %, 300 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:53 UTC 202, 5, 72 %, 291 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 6, 85 %, 295 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 2, 76 %, 287 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 7, 72 %, 279 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 1, 82 %, 306 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 0, 79 %, 299 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 3, 73 %, 246 W, 32255 MiB
Wed Oct 19 18:26:53 UTC 202, 4, 67 %, 290 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:26:58 UTC 202, 2, 90 %, 321 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 7, 84 %, 294 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 5, 80 %, 281 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 1, 77 %, 278 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 4, 57 %, 179 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 6, 78 %, 267 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 0, 63 %, 197 W, 32255 MiB
Wed Oct 19 18:26:58 UTC 202, 3, 86 %, 273 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:03 UTC 202, 3, 60 %, 280 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 7, 86 %, 310 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 0, 85 %, 298 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 1, 69 %, 224 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 4, 44 %, 290 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 5, 76 %, 277 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 2, 77 %, 279 W, 32255 MiB
Wed Oct 19 18:27:03 UTC 202, 6, 81 %, 262 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:08 UTC 202, 7, 51 %, 174 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 2, 69 %, 198 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 6, 88 %, 285 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 1, 57 %, 262 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 0, 64 %, 272 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 3, 47 %, 312 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 5, 68 %, 198 W, 32255 MiB
Wed Oct 19 18:27:08 UTC 202, 4, 42 %, 288 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:13 UTC 202, 2, 87 %, 315 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 6, 77 %, 291 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 0, 74 %, 281 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 7, 76 %, 272 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 3, 41 %, 275 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 5, 76 %, 248 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 1, 80 %, 301 W, 32255 MiB
Wed Oct 19 18:27:13 UTC 202, 4, 76 %, 264 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:18 UTC 202, 2, 50 %, 247 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 5, 79 %, 282 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 3, 77 %, 278 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 7, 79 %, 263 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 1, 71 %, 230 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 4, 79 %, 284 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 0, 73 %, 268 W, 32255 MiB
Wed Oct 19 18:27:18 UTC 202, 6, 46 %, 305 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:23 UTC 202, 5, 87 %, 314 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 7, 73 %, 279 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 2, 77 %, 303 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 3, 85 %, 309 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 0, 72 %, 274 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 1, 76 %, 296 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 4, 44 %, 192 W, 32255 MiB
Wed Oct 19 18:27:23 UTC 202, 6, 78 %, 279 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:29 UTC 202, 2, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 5, 16 %, 108 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 3, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 7, 14 %, 100 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 0, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 1, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 6, 16 %, 108 W, 32255 MiB
Wed Oct 19 18:27:29 UTC 202, 4, 15 %, 104 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:32 UTC 202, 6, 16 %, 108 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 2, 69 %, 281 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 5, 68 %, 244 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 7, 49 %, 102 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 1, 41 %, 280 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 4, 46 %, 128 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 3, 14 %, 211 W, 32255 MiB
Wed Oct 19 18:27:32 UTC 202, 0, 70 %, 144 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:37 UTC 202, 6, 68 %, 280 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 3, 61 %, 172 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 1, 38 %, 116 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 5, 16 %, 108 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 4, 15 %, 120 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 2, 69 %, 104 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 0, 14 %, 240 W, 32255 MiB
Wed Oct 19 18:27:37 UTC 202, 7, 14 %, 100 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:41 UTC 202, 2, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 7, 49 %, 101 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 4, 62 %, 268 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 3, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 0, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 6, 56 %, 175 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 1, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:27:41 UTC 202, 5, 58 %, 267 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:44 UTC 202, 2, 15 %, 279 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 6, 74 %, 108 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 4, 49 %, 235 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 0, 15 %, 103 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 1, 15 %, 148 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 7, 50 %, 266 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 5, 22 %, 190 W, 32255 MiB
Wed Oct 19 18:27:44 UTC 202, 3, 67 %, 205 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:50 UTC 202, 3, 74 %, 278 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 1, 24 %, 104 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 5, 75 %, 108 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 6, 28 %, 108 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 4, 52 %, 262 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 0, 39 %, 216 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 2, 27 %, 104 W, 32255 MiB
Wed Oct 19 18:27:50 UTC 202, 7, 62 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:54 UTC 202, 4, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 2, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 7, 29 %, 177 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 0, 74 %, 270 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 3, 78 %, 272 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 5, 75 %, 277 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 6, 16 %, 280 W, 32255 MiB
Wed Oct 19 18:27:54 UTC 202, 1, 69 %, 283 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:27:59 UTC 202, 2, 86 %, 314 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 3, 77 %, 252 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 5, 72 %, 215 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 7, 54 %, 182 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 1, 38 %, 224 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 4, 35 %, 269 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 0, 72 %, 302 W, 32255 MiB
Wed Oct 19 18:27:59 UTC 202, 6, 88 %, 292 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:05 UTC 202, 4, 85 %, 316 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 2, 88 %, 279 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 5, 74 %, 307 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 6, 80 %, 292 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 1, 73 %, 279 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 0, 72 %, 273 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 7, 72 %, 272 W, 32255 MiB
Wed Oct 19 18:28:05 UTC 202, 3, 56 %, 271 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:10 UTC 202, 2, 86 %, 313 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 7, 80 %, 252 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 3, 68 %, 216 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 5, 44 %, 177 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 4, 55 %, 270 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 1, 66 %, 282 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 6, 88 %, 289 W, 32255 MiB
Wed Oct 19 18:28:10 UTC 202, 0, 82 %, 304 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:13 UTC 202, 2, 75 %, 310 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 4, 85 %, 308 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 6, 84 %, 314 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 3, 63 %, 208 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 5, 45 %, 185 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 7, 81 %, 253 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 1, 46 %, 281 W, 32255 MiB
Wed Oct 19 18:28:13 UTC 202, 0, 73 %, 277 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:18 UTC 202, 6, 74 %, 242 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 2, 57 %, 196 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 5, 75 %, 292 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 1, 69 %, 227 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 4, 88 %, 305 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 7, 76 %, 285 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 3, 83 %, 272 W, 32255 MiB
Wed Oct 19 18:28:18 UTC 202, 0, 82 %, 181 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:24 UTC 202, 2, 64 %, 203 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 5, 65 %, 214 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 3, 76 %, 272 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 1, 71 %, 236 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 7, 77 %, 270 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 6, 76 %, 279 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 4, 81 %, 312 W, 32255 MiB
Wed Oct 19 18:28:24 UTC 202, 0, 72 %, 264 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:29 UTC 202, 6, 85 %, 311 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 2, 88 %, 315 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 3, 86 %, 302 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 4, 75 %, 274 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 5, 78 %, 273 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 7, 77 %, 284 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 1, 79 %, 277 W, 32255 MiB
Wed Oct 19 18:28:29 UTC 202, 0, 80 %, 258 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:34 UTC 202, 2, 50 %, 192 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 6, 76 %, 174 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 5, 52 %, 304 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 3, 72 %, 284 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 7, 50 %, 281 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 1, 47 %, 208 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 4, 49 %, 230 W, 32255 MiB
Wed Oct 19 18:28:34 UTC 202, 0, 77 %, 256 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:38 UTC 202, 6, 62 %, 281 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 2, 80 %, 275 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 7, 78 %, 298 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 4, 76 %, 303 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 0, 45 %, 170 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 3, 66 %, 272 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 5, 72 %, 293 W, 32255 MiB
Wed Oct 19 18:28:38 UTC 202, 1, 77 %, 307 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:42 UTC 202, 4, 80 %, 201 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 7, 53 %, 180 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 0, 82 %, 308 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 5, 76 %, 255 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 1, 86 %, 243 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 6, 89 %, 188 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 3, 70 %, 274 W, 32255 MiB
Wed Oct 19 18:28:42 UTC 202, 2, 82 %, 285 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:46 UTC 202, 2, 76 %, 296 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 6, 83 %, 317 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 5, 84 %, 310 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 7, 83 %, 303 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 1, 77 %, 281 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 3, 82 %, 254 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 4, 85 %, 308 W, 32255 MiB
Wed Oct 19 18:28:46 UTC 202, 0, 73 %, 278 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:51 UTC 202, 6, 85 %, 291 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 3, 86 %, 264 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 2, 75 %, 246 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 4, 85 %, 224 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 7, 74 %, 287 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 5, 79 %, 255 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 1, 81 %, 306 W, 32255 MiB
Wed Oct 19 18:28:51 UTC 202, 0, 81 %, 297 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:28:54 UTC 202, 6, 83 %, 319 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 3, 51 %, 209 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 2, 88 %, 306 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 5, 86 %, 316 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 7, 82 %, 304 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 1, 87 %, 315 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 0, 59 %, 280 W, 32255 MiB
Wed Oct 19 18:28:54 UTC 202, 4, 74 %, 274 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:29:00 UTC 202, 4, 72 %, 202 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 3, 64 %, 282 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 2, 78 %, 291 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 6, 81 %, 282 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 5, 80 %, 303 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 1, 84 %, 312 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 7, 71 %, 294 W, 32255 MiB
Wed Oct 19 18:29:00 UTC 202, 0, 80 %, 278 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:29:05 UTC 202, 2, 78 %, 288 W, 32255 MiB
Wed Oct 19 18:29:05 UTC 202, 5, 74 %, 272 W, 32255 MiB
Wed Oct 19 18:29:05 UTC 202, 3, 74 %, 270 W, 32255 MiB
