timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:02 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:02 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:02 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:02 UTC 202, 1, 83 %, 306 W, 512 MiB
Wed Oct 19 16:59:02 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:02 UTC 202, 0, 72 %, 272 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:06 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 3, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 0, 77 %, 293 W, 512 MiB
Wed Oct 19 16:59:06 UTC 202, 1, 71 %, 303 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:10 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 7, 12 %, 97 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 1, 74 %, 288 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 0, 67 %, 256 W, 512 MiB
Wed Oct 19 16:59:10 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:13 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 1, 48 %, 191 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:13 UTC 202, 0, 77 %, 255 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:17 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 1, 84 %, 252 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:17 UTC 202, 0, 69 %, 271 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:22 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 3, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 0, 68 %, 271 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:59:22 UTC 202, 1, 71 %, 256 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:25 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 0, 72 %, 258 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 1, 70 %, 259 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 16:59:25 UTC 202, 5, 16 %, 106 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:29 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 1, 84 %, 294 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:59:29 UTC 202, 0, 61 %, 200 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:33 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 1, 50 %, 276 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:33 UTC 202, 0, 73 %, 245 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:38 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 1, 65 %, 274 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 0, 68 %, 296 W, 512 MiB
Wed Oct 19 16:59:38 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:43 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 1, 68 %, 278 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:43 UTC 202, 0, 80 %, 249 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:48 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 1, 47 %, 223 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:48 UTC 202, 0, 68 %, 297 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:53 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 1, 84 %, 207 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:53 UTC 202, 0, 44 %, 210 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 16:59:57 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 0, 68 %, 254 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 16:59:57 UTC 202, 1, 83 %, 264 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:01 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 5, 15 %, 106 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 1, 68 %, 266 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:01 UTC 202, 0, 77 %, 201 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:05 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 1, 79 %, 263 W, 512 MiB
Wed Oct 19 17:00:05 UTC 202, 0, 69 %, 272 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:09 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 1, 74 %, 263 W, 512 MiB
Wed Oct 19 17:00:09 UTC 202, 0, 72 %, 298 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:13 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 0, 73 %, 264 W, 512 MiB
Wed Oct 19 17:00:13 UTC 202, 1, 82 %, 261 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:16 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 1, 69 %, 264 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 0, 67 %, 268 W, 512 MiB
Wed Oct 19 17:00:16 UTC 202, 4, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:20 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 1, 74 %, 246 W, 512 MiB
Wed Oct 19 17:00:20 UTC 202, 0, 75 %, 265 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:24 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 5, 15 %, 106 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 0, 83 %, 296 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:24 UTC 202, 1, 82 %, 202 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:27 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 3, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 0, 47 %, 182 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 1, 46 %, 237 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 17:00:27 UTC 202, 7, 13 %, 98 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:31 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 1, 72 %, 154 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 3, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 0, 15 %, 266 W, 512 MiB
Wed Oct 19 17:00:31 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:35 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 1, 29 %, 268 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:35 UTC 202, 0, 15 %, 141 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:40 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 0, 25 %, 200 W, 512 MiB
Wed Oct 19 17:00:40 UTC 202, 1, 67 %, 181 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:43 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 1, 71 %, 268 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 0, 43 %, 102 W, 512 MiB
Wed Oct 19 17:00:43 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:47 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 1, 52 %, 276 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:47 UTC 202, 0, 80 %, 184 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:52 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 1, 66 %, 274 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:52 UTC 202, 0, 73 %, 260 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:56 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 1, 77 %, 250 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:56 UTC 202, 0, 78 %, 298 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:00:59 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 0, 67 %, 291 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:00:59 UTC 202, 1, 74 %, 304 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:03 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 1, 74 %, 279 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:03 UTC 202, 0, 80 %, 297 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:08 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 1, 54 %, 188 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:08 UTC 202, 0, 60 %, 187 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:11 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 1, 84 %, 218 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:11 UTC 202, 0, 77 %, 270 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:15 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 1, 83 %, 292 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:15 UTC 202, 0, 71 %, 272 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:20 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 0, 61 %, 268 W, 512 MiB
Wed Oct 19 17:01:20 UTC 202, 1, 45 %, 285 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:24 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 1, 84 %, 305 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:24 UTC 202, 0, 53 %, 271 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:28 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 0, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:28 UTC 202, 1, 15 %, 104 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:32 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 3, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 1, 71 %, 295 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 17:01:32 UTC 202, 0, 70 %, 286 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 17:01:36 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 17:01:36 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 17:01:36 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 17:01:36 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 17:01:36 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 17:01:36 UTC 202, 0, 64 %, 257 W, 512 MiB
