timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:39 UTC 202, 7, 12 %, 97 W, 512 MiB
Wed Oct 19 18:06:39 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:06:39 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:06:39 UTC 202, 2, 83 %, 199 W, 512 MiB
Wed Oct 19 18:06:39 UTC 202, 1, 77 %, 193 W, 512 MiB
Wed Oct 19 18:06:39 UTC 202, 0, 48 %, 197 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:45 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 3, 75 %, 290 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 2, 89 %, 210 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 1, 75 %, 204 W, 512 MiB
Wed Oct 19 18:06:45 UTC 202, 0, 47 %, 298 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:49 UTC 202, 2, 48 %, 209 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 3, 81 %, 307 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 0, 79 %, 304 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:06:49 UTC 202, 1, 77 %, 250 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:54 UTC 202, 2, 61 %, 260 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 1, 82 %, 202 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 3, 47 %, 262 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:06:54 UTC 202, 0, 70 %, 236 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:06:57 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 2, 78 %, 302 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 3, 74 %, 288 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 0, 73 %, 271 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 1, 76 %, 297 W, 512 MiB
Wed Oct 19 18:06:57 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:02 UTC 202, 2, 88 %, 307 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 1, 79 %, 194 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 3, 56 %, 314 W, 32255 MiB
Wed Oct 19 18:07:02 UTC 202, 0, 71 %, 234 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:07 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 2, 84 %, 294 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 1, 85 %, 311 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 0, 70 %, 282 W, 512 MiB
Wed Oct 19 18:07:07 UTC 202, 3, 77 %, 281 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:12 UTC 202, 2, 52 %, 240 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 4, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 1, 71 %, 201 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 3, 75 %, 277 W, 32255 MiB
Wed Oct 19 18:07:12 UTC 202, 0, 66 %, 299 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:17 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 2, 78 %, 313 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 1, 62 %, 272 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 3, 56 %, 181 W, 512 MiB
Wed Oct 19 18:07:17 UTC 202, 0, 75 %, 222 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:20 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 3, 78 %, 280 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 2, 75 %, 281 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 0, 67 %, 283 W, 512 MiB
Wed Oct 19 18:07:20 UTC 202, 1, 74 %, 308 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:24 UTC 202, 2, 76 %, 282 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 3, 76 %, 276 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 1, 76 %, 296 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 0, 79 %, 300 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 4, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:07:24 UTC 202, 7, 13 %, 98 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:29 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 2, 74 %, 265 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 0, 81 %, 285 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 1, 51 %, 271 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 3, 87 %, 305 W, 512 MiB
Wed Oct 19 18:07:29 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:33 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 2, 78 %, 283 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 3, 85 %, 184 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 1, 78 %, 279 W, 512 MiB
Wed Oct 19 18:07:33 UTC 202, 0, 56 %, 277 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:37 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 2, 88 %, 317 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 1, 74 %, 284 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 3, 68 %, 289 W, 512 MiB
Wed Oct 19 18:07:37 UTC 202, 0, 83 %, 235 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:41 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 2, 77 %, 282 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 3, 81 %, 306 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 0, 60 %, 269 W, 512 MiB
Wed Oct 19 18:07:41 UTC 202, 1, 49 %, 193 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:46 UTC 202, 2, 86 %, 290 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 3, 86 %, 289 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 0, 53 %, 253 W, 32255 MiB
Wed Oct 19 18:07:46 UTC 202, 1, 51 %, 275 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:51 UTC 202, 2, 77 %, 198 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 3, 74 %, 293 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 0, 41 %, 267 W, 32255 MiB
Wed Oct 19 18:07:51 UTC 202, 1, 86 %, 239 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:07:56 UTC 202, 2, 88 %, 318 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 3, 86 %, 305 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 7, 13 %, 97 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 0, 72 %, 287 W, 32255 MiB
Wed Oct 19 18:07:56 UTC 202, 1, 83 %, 279 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:00 UTC 202, 2, 80 %, 201 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 3, 76 %, 290 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 1, 74 %, 280 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 4, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:08:00 UTC 202, 0, 73 %, 267 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:04 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 1, 86 %, 303 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 2, 86 %, 283 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 3, 84 %, 275 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:08:04 UTC 202, 0, 79 %, 263 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:08 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 3, 84 %, 311 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 0, 84 %, 304 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 2, 88 %, 251 W, 512 MiB
Wed Oct 19 18:08:08 UTC 202, 1, 78 %, 308 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:12 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 2, 81 %, 294 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 3, 46 %, 220 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 0, 84 %, 300 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:12 UTC 202, 1, 81 %, 185 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:16 UTC 202, 2, 78 %, 282 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 3, 45 %, 225 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 0, 72 %, 268 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 1, 75 %, 293 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 7, 13 %, 97 W, 32255 MiB
Wed Oct 19 18:08:16 UTC 202, 6, 16 %, 107 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:20 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 2, 88 %, 316 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 3, 42 %, 208 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 1, 85 %, 307 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 0, 81 %, 281 W, 512 MiB
Wed Oct 19 18:08:20 UTC 202, 7, 13 %, 98 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:24 UTC 202, 2, 75 %, 276 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 0, 83 %, 306 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 3, 83 %, 275 W, 32255 MiB
Wed Oct 19 18:08:24 UTC 202, 1, 78 %, 288 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:29 UTC 202, 3, 77 %, 272 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 1, 56 %, 191 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 2, 72 %, 104 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:08:29 UTC 202, 0, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:34 UTC 202, 3, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 6, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 1, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 2, 15 %, 104 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:08:34 UTC 202, 0, 14 %, 226 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:39 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 3, 38 %, 219 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 2, 21 %, 252 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 0, 61 %, 197 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 1, 18 %, 105 W, 512 MiB
Wed Oct 19 18:08:39 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:43 UTC 202, 2, 76 %, 260 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 5, 16 %, 106 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 1, 15 %, 249 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 4, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 3, 59 %, 113 W, 32255 MiB
Wed Oct 19 18:08:43 UTC 202, 0, 29 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:47 UTC 202, 2, 47 %, 243 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 3, 54 %, 102 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 1, 17 %, 239 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 0, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 4, 14 %, 101 W, 32255 MiB
Wed Oct 19 18:08:47 UTC 202, 6, 16 %, 107 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:51 UTC 202, 2, 15 %, 105 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 3, 72 %, 259 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 1, 56 %, 263 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 0, 42 %, 229 W, 32255 MiB
Wed Oct 19 18:08:51 UTC 202, 5, 16 %, 106 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:08:55 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 3, 77 %, 283 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 2, 75 %, 297 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 1, 61 %, 309 W, 512 MiB
Wed Oct 19 18:08:55 UTC 202, 0, 42 %, 287 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:00 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 3, 85 %, 309 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 5, 16 %, 106 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 2, 87 %, 283 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 4, 14 %, 101 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 1, 70 %, 225 W, 512 MiB
Wed Oct 19 18:09:00 UTC 202, 0, 76 %, 269 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:05 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 1, 73 %, 276 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 3, 73 %, 304 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 2, 48 %, 295 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:09:05 UTC 202, 0, 61 %, 287 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:10 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 3, 86 %, 314 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 1, 74 %, 298 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 2, 79 %, 222 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 0, 72 %, 298 W, 512 MiB
Wed Oct 19 18:09:10 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:15 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 7, 13 %, 97 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 3, 46 %, 284 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 2, 64 %, 309 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 1, 49 %, 233 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 0, 45 %, 200 W, 512 MiB
Wed Oct 19 18:09:15 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:21 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 3, 57 %, 266 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 5, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 0, 73 %, 281 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 1, 77 %, 273 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 18:09:21 UTC 202, 2, 83 %, 315 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:24 UTC 202, 2, 74 %, 280 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 5, 16 %, 107 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 3, 53 %, 194 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 0, 55 %, 253 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 4, 14 %, 102 W, 32255 MiB
Wed Oct 19 18:09:24 UTC 202, 1, 86 %, 280 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:09:28 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 18:09:28 UTC 202, 2, 61 %, 273 W, 512 MiB
