timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:03 UTC 202, 3, 14 %, 285 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:07 UTC 202, 2, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 4, 21 %, 104 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 5, 48 %, 240 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 3, 38 %, 281 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 1, 73 %, 288 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 7, 23 %, 302 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 6, 57 %, 125 W, 32259 MiB
Wed Oct 19 18:38:07 UTC 202, 0, 84 %, 241 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:11 UTC 202, 6, 16 %, 106 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 2, 14 %, 108 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 4, 56 %, 129 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 7, 13 %, 99 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 0, 14 %, 103 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 3, 14 %, 104 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 5, 16 %, 114 W, 32259 MiB
Wed Oct 19 18:38:11 UTC 202, 1, 15 %, 104 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:15 UTC 202, 3, 85 %, 106 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 6, 16 %, 107 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 1, 15 %, 109 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 4, 15 %, 110 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 5, 16 %, 114 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 7, 14 %, 170 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 0, 57 %, 271 W, 32259 MiB
Wed Oct 19 18:38:15 UTC 202, 2, 15 %, 319 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:18 UTC 202, 7, 85 %, 101 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 5, 35 %, 204 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 2, 17 %, 280 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 4, 83 %, 308 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 3, 84 %, 310 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 1, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 6, 16 %, 298 W, 32259 MiB
Wed Oct 19 18:38:18 UTC 202, 0, 77 %, 274 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:22 UTC 202, 2, 17 %, 104 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 5, 16 %, 107 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 3, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 6, 16 %, 108 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 7, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 1, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:38:22 UTC 202, 4, 15 %, 311 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:25 UTC 202, 6, 81 %, 291 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 4, 76 %, 299 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 3, 79 %, 304 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 0, 74 %, 272 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 5, 75 %, 283 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 7, 72 %, 273 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 1, 78 %, 297 W, 32259 MiB
Wed Oct 19 18:38:25 UTC 202, 2, 78 %, 105 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:30 UTC 202, 7, 73 %, 243 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 5, 83 %, 287 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 0, 78 %, 282 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 6, 55 %, 143 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 2, 88 %, 104 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 4, 86 %, 311 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 3, 85 %, 300 W, 32259 MiB
Wed Oct 19 18:38:30 UTC 202, 1, 87 %, 317 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:35 UTC 202, 7, 72 %, 269 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 6, 88 %, 288 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 5, 77 %, 108 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 4, 86 %, 236 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 2, 79 %, 103 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 3, 72 %, 284 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 1, 85 %, 204 W, 32259 MiB
Wed Oct 19 18:38:35 UTC 202, 0, 14 %, 101 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:40 UTC 202, 6, 17 %, 108 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 4, 75 %, 276 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 7, 17 %, 100 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 2, 73 %, 180 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 3, 31 %, 285 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 5, 73 %, 288 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 1, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:38:40 UTC 202, 0, 72 %, 298 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:45 UTC 202, 4, 79 %, 248 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 7, 14 %, 106 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 0, 78 %, 297 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 5, 79 %, 268 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 2, 87 %, 267 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 6, 76 %, 294 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 1, 55 %, 286 W, 32259 MiB
Wed Oct 19 18:38:45 UTC 202, 3, 65 %, 213 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:49 UTC 202, 2, 76 %, 303 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 0, 77 %, 304 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 3, 81 %, 308 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 4, 80 %, 255 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 5, 86 %, 234 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 7, 83 %, 292 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 1, 75 %, 288 W, 32259 MiB
Wed Oct 19 18:38:49 UTC 202, 6, 87 %, 109 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:53 UTC 202, 2, 50 %, 105 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 6, 81 %, 202 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 5, 42 %, 134 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 7, 70 %, 173 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 1, 17 %, 106 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 3, 47 %, 247 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 0, 45 %, 129 W, 32259 MiB
Wed Oct 19 18:38:53 UTC 202, 4, 15 %, 303 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:38:57 UTC 202, 6, 58 %, 297 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 4, 48 %, 103 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 5, 22 %, 158 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 7, 16 %, 246 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 0, 56 %, 259 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 2, 25 %, 120 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 3, 48 %, 282 W, 32259 MiB
Wed Oct 19 18:38:57 UTC 202, 1, 25 %, 106 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:01 UTC 202, 6, 84 %, 133 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 2, 56 %, 175 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 7, 14 %, 100 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 4, 14 %, 103 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 5, 16 %, 114 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 3, 75 %, 276 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 0, 74 %, 278 W, 32259 MiB
Wed Oct 19 18:39:01 UTC 202, 1, 25 %, 299 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:05 UTC 202, 4, 86 %, 311 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 3, 80 %, 259 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 1, 74 %, 281 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 5, 76 %, 294 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 6, 25 %, 184 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 7, 14 %, 270 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 2, 60 %, 182 W, 32259 MiB
Wed Oct 19 18:39:05 UTC 202, 0, 83 %, 163 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:10 UTC 202, 2, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 5, 16 %, 107 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 7, 14 %, 100 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 1, 14 %, 103 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 3, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 4, 15 %, 103 W, 32259 MiB
Wed Oct 19 18:39:10 UTC 202, 6, 16 %, 108 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:13 UTC 202, 7, 13 %, 100 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 2, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 5, 16 %, 107 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 6, 16 %, 107 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 3, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 1, 14 %, 103 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:13 UTC 202, 4, 15 %, 103 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:17 UTC 202, 6, 17 %, 109 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 0, 38 %, 117 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 5, 58 %, 267 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 7, 13 %, 99 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 4, 15 %, 103 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 3, 14 %, 124 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 2, 45 %, 125 W, 32259 MiB
Wed Oct 19 18:39:17 UTC 202, 1, 64 %, 166 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:21 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 7, 13 %, 100 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 2, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 4, 15 %, 103 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 5, 66 %, 188 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 3, 63 %, 188 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 1, 39 %, 105 W, 32259 MiB
Wed Oct 19 18:39:21 UTC 202, 6, 16 %, 231 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:24 UTC 202, 3, 69 %, 122 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 5, 16 %, 107 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 1, 22 %, 194 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 7, 13 %, 247 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 4, 59 %, 103 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 2, 15 %, 279 W, 32259 MiB
Wed Oct 19 18:39:24 UTC 202, 6, 16 %, 108 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:29 UTC 202, 4, 51 %, 240 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 7, 13 %, 222 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 2, 77 %, 266 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 0, 33 %, 216 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 6, 16 %, 108 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 1, 15 %, 103 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 5, 19 %, 161 W, 32259 MiB
Wed Oct 19 18:39:29 UTC 202, 3, 56 %, 277 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:33 UTC 202, 6, 16 %, 108 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 5, 53 %, 167 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 1, 15 %, 228 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 4, 14 %, 103 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 3, 65 %, 266 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 7, 34 %, 100 W, 32259 MiB
Wed Oct 19 18:39:33 UTC 202, 2, 54 %, 105 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:38 UTC 202, 6, 16 %, 125 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 7, 13 %, 99 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 5, 16 %, 135 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 3, 46 %, 232 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 1, 15 %, 137 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 2, 15 %, 104 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 0, 14 %, 101 W, 32259 MiB
Wed Oct 19 18:39:38 UTC 202, 4, 31 %, 104 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:43 UTC 202, 3, 79 %, 279 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 5, 27 %, 281 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 4, 72 %, 284 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 1, 86 %, 103 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 6, 81 %, 263 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 2, 85 %, 259 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 7, 70 %, 225 W, 32259 MiB
Wed Oct 19 18:39:43 UTC 202, 0, 72 %, 273 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:47 UTC 202, 2, 52 %, 140 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 6, 16 %, 108 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 7, 22 %, 101 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 3, 30 %, 299 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 5, 78 %, 279 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 4, 81 %, 310 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 0, 74 %, 272 W, 32259 MiB
Wed Oct 19 18:39:47 UTC 202, 1, 74 %, 103 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:53 UTC 202, 2, 82 %, 304 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 6, 87 %, 318 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 4, 87 %, 314 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 7, 53 %, 117 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 0, 84 %, 305 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 5, 43 %, 135 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 3, 51 %, 102 W, 32259 MiB
Wed Oct 19 18:39:53 UTC 202, 1, 77 %, 271 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:39:58 UTC 202, 6, 89 %, 309 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 7, 54 %, 166 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 4, 65 %, 157 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 5, 76 %, 107 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 0, 72 %, 275 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 3, 41 %, 236 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 2, 77 %, 245 W, 32259 MiB
Wed Oct 19 18:39:58 UTC 202, 1, 23 %, 279 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:02 UTC 202, 3, 83 %, 296 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 2, 83 %, 236 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 7, 79 %, 303 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 5, 82 %, 311 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 6, 35 %, 208 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 4, 44 %, 232 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 0, 55 %, 262 W, 32259 MiB
Wed Oct 19 18:40:02 UTC 202, 1, 17 %, 141 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:07 UTC 202, 3, 87 %, 290 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 7, 73 %, 224 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 2, 60 %, 179 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 5, 23 %, 110 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 1, 74 %, 283 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 4, 77 %, 296 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 6, 77 %, 281 W, 32259 MiB
Wed Oct 19 18:40:07 UTC 202, 0, 79 %, 218 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:11 UTC 202, 5, 38 %, 273 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 6, 77 %, 283 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 2, 85 %, 304 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 3, 16 %, 294 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 0, 82 %, 287 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 4, 15 %, 273 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 7, 79 %, 234 W, 32259 MiB
Wed Oct 19 18:40:11 UTC 202, 1, 15 %, 276 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:15 UTC 202, 5, 82 %, 310 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 3, 74 %, 309 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 2, 86 %, 291 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 6, 79 %, 319 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 1, 83 %, 286 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 0, 76 %, 252 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 4, 46 %, 105 W, 32259 MiB
Wed Oct 19 18:40:15 UTC 202, 7, 85 %, 213 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:20 UTC 202, 6, 23 %, 109 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 3, 21 %, 170 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 2, 20 %, 235 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 7, 81 %, 286 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 5, 72 %, 229 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 1, 45 %, 237 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 4, 81 %, 270 W, 32259 MiB
Wed Oct 19 18:40:20 UTC 202, 0, 55 %, 298 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:25 UTC 202, 6, 87 %, 319 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 2, 78 %, 314 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 3, 83 %, 306 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 0, 82 %, 299 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 7, 82 %, 283 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 5, 86 %, 306 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 1, 83 %, 288 W, 32259 MiB
Wed Oct 19 18:40:25 UTC 202, 4, 85 %, 274 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:29 UTC 202, 3, 75 %, 243 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 4, 79 %, 188 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 7, 68 %, 134 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 0, 82 %, 304 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 1, 86 %, 285 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 6, 74 %, 237 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 5, 80 %, 205 W, 32259 MiB
Wed Oct 19 18:40:29 UTC 202, 2, 82 %, 314 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:34 UTC 202, 2, 88 %, 294 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 6, 75 %, 302 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 7, 21 %, 101 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 1, 33 %, 105 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 5, 76 %, 289 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 4, 84 %, 292 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 3, 84 %, 275 W, 32259 MiB
Wed Oct 19 18:40:34 UTC 202, 0, 84 %, 268 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:37 UTC 202, 3, 38 %, 270 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 0, 76 %, 269 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 2, 22 %, 175 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 7, 14 %, 103 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 1, 66 %, 270 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 4, 73 %, 276 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 5, 74 %, 294 W, 32259 MiB
Wed Oct 19 18:40:37 UTC 202, 6, 17 %, 315 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:41 UTC 202, 2, 38 %, 229 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 7, 14 %, 100 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 5, 36 %, 223 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 6, 58 %, 262 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 1, 73 %, 292 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 3, 38 %, 101 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 0, 80 %, 298 W, 32259 MiB
Wed Oct 19 18:40:41 UTC 202, 4, 79 %, 259 W, 32259 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 18:40:46 UTC 202, 0, 67 %, 272 W, 32259 MiB
Wed Oct 19 18:40:46 UTC 202, 7, 32 %, 276 W, 32259 MiB
Wed Oct 19 18:40:46 UTC 202, 4, 74 %, 286 W, 32259 MiB
