timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:25 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:25 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:25 UTC 202, 1, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:28 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:28 UTC 202, 5, 16 %, 107 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:32 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 5, 16 %, 106 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:32 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:36 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 2, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 1, 14 %, 103 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:36 UTC 202, 0, 14 %, 101 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:40 UTC 202, 2, 15 %, 103 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 3, 25 %, 100 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 5, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 1, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:40 UTC 202, 0, 14 %, 191 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:43 UTC 202, 2, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 7, 13 %, 98 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 6, 16 %, 107 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 3, 13 %, 99 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 4, 14 %, 102 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 0, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 5, 16 %, 106 W, 32255 MiB
Tue Oct 18 21:03:43 UTC 202, 1, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:48 UTC 202, 6, 81 %, 289 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 2, 78 %, 294 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 3, 75 %, 311 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 0, 65 %, 265 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 7, 73 %, 283 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 4, 55 %, 261 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 5, 87 %, 283 W, 32255 MiB
Tue Oct 18 21:03:48 UTC 202, 1, 78 %, 283 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:54 UTC 202, 6, 90 %, 316 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 4, 79 %, 263 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 3, 82 %, 308 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 2, 86 %, 294 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 7, 69 %, 272 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 1, 80 %, 240 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 0, 63 %, 218 W, 32255 MiB
Tue Oct 18 21:03:54 UTC 202, 5, 60 %, 303 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:03:59 UTC 202, 6, 90 %, 323 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 7, 74 %, 276 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 2, 86 %, 320 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 3, 85 %, 309 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 4, 86 %, 187 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 0, 80 %, 228 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 5, 53 %, 283 W, 32255 MiB
Tue Oct 18 21:03:59 UTC 202, 1, 45 %, 281 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:05 UTC 202, 6, 44 %, 192 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 2, 89 %, 321 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 7, 84 %, 266 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 0, 74 %, 294 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 5, 82 %, 304 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 4, 85 %, 165 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 3, 76 %, 289 W, 32255 MiB
Tue Oct 18 21:04:05 UTC 202, 1, 77 %, 300 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:09 UTC 202, 6, 90 %, 324 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 4, 79 %, 285 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 7, 79 %, 198 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 0, 42 %, 273 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 3, 78 %, 273 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 2, 85 %, 322 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 5, 86 %, 232 W, 32255 MiB
Tue Oct 18 21:04:09 UTC 202, 1, 80 %, 286 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:15 UTC 202, 6, 81 %, 291 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 4, 75 %, 280 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 5, 76 %, 291 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 7, 78 %, 296 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 1, 87 %, 315 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 3, 82 %, 307 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 2, 89 %, 296 W, 32255 MiB
Tue Oct 18 21:04:15 UTC 202, 0, 76 %, 204 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:19 UTC 202, 2, 15 %, 146 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 7, 59 %, 199 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 6, 44 %, 173 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 5, 43 %, 202 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 3, 51 %, 269 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 4, 76 %, 289 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 1, 86 %, 314 W, 32255 MiB
Tue Oct 18 21:04:19 UTC 202, 0, 82 %, 281 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:25 UTC 202, 2, 69 %, 284 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 6, 52 %, 201 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 3, 41 %, 198 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 7, 75 %, 249 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 5, 85 %, 186 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 4, 76 %, 308 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 0, 72 %, 287 W, 32255 MiB
Tue Oct 18 21:04:25 UTC 202, 1, 76 %, 207 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:30 UTC 202, 6, 78 %, 307 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 7, 79 %, 303 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 3, 86 %, 260 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 1, 79 %, 219 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 0, 83 %, 199 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 2, 50 %, 185 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 5, 47 %, 236 W, 32255 MiB
Tue Oct 18 21:04:30 UTC 202, 4, 59 %, 277 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:33 UTC 202, 6, 89 %, 320 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 2, 89 %, 311 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 4, 69 %, 312 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 5, 76 %, 278 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 0, 67 %, 275 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 1, 87 %, 314 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 7, 77 %, 282 W, 32255 MiB
Tue Oct 18 21:04:33 UTC 202, 3, 43 %, 278 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:37 UTC 202, 2, 84 %, 287 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 6, 79 %, 314 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 4, 77 %, 281 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 1, 80 %, 265 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 3, 68 %, 210 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 0, 37 %, 230 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 5, 72 %, 287 W, 32255 MiB
Tue Oct 18 21:04:37 UTC 202, 7, 79 %, 287 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:42 UTC 202, 6, 66 %, 201 W, 32255 MiB
Tue Oct 18 21:04:42 UTC 202, 1, 79 %, 285 W, 32255 MiB
Tue Oct 18 21:04:42 UTC 202, 4, 76 %, 284 W, 32255 MiB
Tue Oct 18 21:04:43 UTC 202, 5, 80 %, 285 W, 32255 MiB
Tue Oct 18 21:04:42 UTC 202, 0, 73 %, 271 W, 32255 MiB
Tue Oct 18 21:04:43 UTC 202, 3, 86 %, 304 W, 32255 MiB
Tue Oct 18 21:04:43 UTC 202, 2, 62 %, 285 W, 32255 MiB
Tue Oct 18 21:04:43 UTC 202, 7, 76 %, 283 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:47 UTC 202, 6, 45 %, 191 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 5, 73 %, 293 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 7, 38 %, 194 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 2, 43 %, 282 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 4, 79 %, 259 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 3, 61 %, 159 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 0, 44 %, 230 W, 32255 MiB
Tue Oct 18 21:04:47 UTC 202, 1, 82 %, 289 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:51 UTC 202, 6, 89 %, 250 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 3, 87 %, 297 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 2, 89 %, 317 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 5, 78 %, 289 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 1, 15 %, 172 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 0, 85 %, 294 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 4, 80 %, 269 W, 32255 MiB
Tue Oct 18 21:04:51 UTC 202, 7, 49 %, 176 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:04:56 UTC 202, 6, 77 %, 286 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 2, 77 %, 292 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 1, 82 %, 308 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 3, 78 %, 311 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 5, 75 %, 311 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 4, 87 %, 314 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 7, 83 %, 303 W, 32255 MiB
Tue Oct 18 21:04:56 UTC 202, 0, 83 %, 287 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:00 UTC 202, 6, 76 %, 249 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 2, 76 %, 304 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 7, 79 %, 305 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 1, 87 %, 313 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 5, 86 %, 307 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 0, 63 %, 212 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 3, 85 %, 271 W, 32255 MiB
Tue Oct 18 21:05:00 UTC 202, 4, 85 %, 266 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:05 UTC 202, 2, 77 %, 289 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 6, 84 %, 267 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 3, 69 %, 297 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 5, 83 %, 273 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 0, 77 %, 266 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 7, 72 %, 273 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 4, 87 %, 233 W, 32255 MiB
Tue Oct 18 21:05:05 UTC 202, 1, 73 %, 285 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:10 UTC 202, 2, 44 %, 238 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 5, 75 %, 282 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 6, 81 %, 291 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 0, 46 %, 178 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 7, 64 %, 280 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 3, 47 %, 307 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 1, 46 %, 302 W, 32255 MiB
Tue Oct 18 21:05:10 UTC 202, 4, 58 %, 314 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:15 UTC 202, 6, 78 %, 294 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 4, 78 %, 299 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 7, 67 %, 285 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 0, 83 %, 305 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 3, 86 %, 235 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 2, 70 %, 286 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 5, 86 %, 299 W, 32255 MiB
Tue Oct 18 21:05:15 UTC 202, 1, 74 %, 287 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:20 UTC 202, 6, 78 %, 288 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 2, 84 %, 314 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 3, 84 %, 291 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 5, 86 %, 290 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 1, 48 %, 177 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 0, 47 %, 235 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 7, 81 %, 286 W, 32255 MiB
Tue Oct 18 21:05:20 UTC 202, 4, 88 %, 286 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:25 UTC 202, 6, 47 %, 264 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 5, 87 %, 312 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 2, 86 %, 297 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 7, 73 %, 122 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 4, 68 %, 219 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 1, 81 %, 304 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 0, 83 %, 299 W, 32255 MiB
Tue Oct 18 21:05:25 UTC 202, 3, 74 %, 304 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:31 UTC 202, 2, 72 %, 315 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 6, 60 %, 187 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 4, 79 %, 286 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 7, 74 %, 290 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 3, 86 %, 301 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 1, 81 %, 306 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 5, 62 %, 313 W, 32255 MiB
Tue Oct 18 21:05:31 UTC 202, 0, 76 %, 281 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:35 UTC 202, 6, 83 %, 309 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 2, 76 %, 299 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 7, 82 %, 274 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 5, 87 %, 314 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 0, 72 %, 276 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 1, 74 %, 296 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 4, 86 %, 277 W, 32255 MiB
Tue Oct 18 21:05:35 UTC 202, 3, 79 %, 196 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:41 UTC 202, 6, 77 %, 282 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 0, 72 %, 272 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 7, 62 %, 290 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 1, 79 %, 275 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 2, 76 %, 294 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 4, 62 %, 294 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 5, 77 %, 280 W, 32255 MiB
Tue Oct 18 21:05:41 UTC 202, 3, 68 %, 279 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:46 UTC 202, 2, 84 %, 317 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 5, 76 %, 276 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 3, 86 %, 313 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 1, 85 %, 301 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 7, 77 %, 306 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 6, 78 %, 285 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 0, 77 %, 263 W, 32255 MiB
Tue Oct 18 21:05:46 UTC 202, 4, 50 %, 300 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:50 UTC 202, 5, 78 %, 302 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 2, 64 %, 277 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 1, 77 %, 288 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 6, 85 %, 263 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 3, 87 %, 312 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 7, 79 %, 217 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 4, 85 %, 290 W, 32255 MiB
Tue Oct 18 21:05:50 UTC 202, 0, 82 %, 269 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:05:55 UTC 202, 3, 73 %, 283 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 4, 57 %, 254 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 1, 44 %, 237 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 6, 77 %, 315 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 0, 68 %, 199 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 5, 68 %, 278 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 2, 79 %, 286 W, 32255 MiB
Tue Oct 18 21:05:55 UTC 202, 7, 55 %, 273 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:06:00 UTC 202, 6, 16 %, 109 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 2, 15 %, 105 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 3, 14 %, 101 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 5, 16 %, 108 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 1, 15 %, 104 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 7, 13 %, 100 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 4, 15 %, 104 W, 32255 MiB
Tue Oct 18 21:06:00 UTC 202, 0, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:06:04 UTC 202, 6, 16 %, 108 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 4, 15 %, 104 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 7, 14 %, 100 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 3, 48 %, 261 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 2, 15 %, 226 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 5, 64 %, 233 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 1, 56 %, 255 W, 32255 MiB
Tue Oct 18 21:06:04 UTC 202, 0, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:06:09 UTC 202, 6, 16 %, 274 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 3, 19 %, 170 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 4, 63 %, 256 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 7, 13 %, 139 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 5, 16 %, 108 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 0, 68 %, 102 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 1, 15 %, 103 W, 32255 MiB
Tue Oct 18 21:06:09 UTC 202, 2, 73 %, 117 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:06:13 UTC 202, 6, 74 %, 285 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 2, 15 %, 104 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 7, 72 %, 240 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 4, 15 %, 104 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 5, 33 %, 109 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 3, 20 %, 218 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 1, 44 %, 125 W, 32255 MiB
Tue Oct 18 21:06:13 UTC 202, 0, 36 %, 122 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:06:18 UTC 202, 6, 16 %, 108 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 2, 15 %, 243 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 4, 61 %, 279 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 7, 39 %, 104 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 5, 37 %, 108 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 1, 41 %, 226 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 0, 51 %, 102 W, 32255 MiB
Tue Oct 18 21:06:18 UTC 202, 3, 14 %, 175 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Tue Oct 18 21:06:22 UTC 202, 6, 16 %, 235 W, 32255 MiB
