timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:31:57 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:31:57 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:31:57 UTC 202, 5, 73 %, 256 W, 512 MiB
Wed Oct 19 15:31:57 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:31:57 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:31:57 UTC 202, 4, 14 %, 102 W, 512 MiB
Wed Oct 19 15:31:57 UTC 202, 7, 13 %, 98 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:01 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 5, 57 %, 304 W, 512 MiB
Wed Oct 19 15:32:01 UTC 202, 3, 13 %, 99 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:05 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 5, 71 %, 208 W, 512 MiB
Wed Oct 19 15:32:05 UTC 202, 2, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:08 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 5, 74 %, 302 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:08 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:12 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 5, 54 %, 235 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:12 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:17 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:17 UTC 202, 5, 53 %, 308 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:20 UTC 202, 5, 80 %, 301 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 4, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 15:32:20 UTC 202, 2, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:24 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 5, 84 %, 289 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:24 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:28 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 5, 76 %, 272 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:28 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:32 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 5, 50 %, 308 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:32 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:36 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 5, 74 %, 308 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:36 UTC 202, 4, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:40 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 5, 55 %, 269 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:40 UTC 202, 4, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:43 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 5, 72 %, 236 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:43 UTC 202, 1, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:47 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 5, 80 %, 216 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:47 UTC 202, 1, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:51 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:51 UTC 202, 5, 80 %, 293 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:54 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 5, 16 %, 108 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:32:54 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:32:58 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 5, 58 %, 205 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:32:58 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:03 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:03 UTC 202, 5, 71 %, 262 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:06 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 5, 60 %, 267 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:06 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:09 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 5, 72 %, 287 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:09 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:13 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 5, 63 %, 203 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:13 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:16 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 5, 81 %, 304 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:16 UTC 202, 4, 15 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:20 UTC 202, 5, 86 %, 310 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 4, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 15:33:20 UTC 202, 0, 14 %, 100 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:24 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 5, 75 %, 301 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:24 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:28 UTC 202, 5, 77 %, 267 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 6, 16 %, 107 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 1, 15 %, 103 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 15:33:28 UTC 202, 4, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:31 UTC 202, 5, 54 %, 260 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 6, 16 %, 106 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 1, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 15:33:31 UTC 202, 4, 14 %, 103 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:35 UTC 202, 6, 16 %, 106 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 5, 85 %, 301 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:35 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:39 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 5, 54 %, 235 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:39 UTC 202, 7, 13 %, 98 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:42 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 5, 84 %, 310 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:42 UTC 202, 2, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:45 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 5, 67 %, 210 W, 512 MiB
Wed Oct 19 15:33:45 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:49 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 5, 85 %, 305 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:49 UTC 202, 4, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:52 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 5, 79 %, 304 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:52 UTC 202, 4, 14 %, 102 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:33:57 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 0, 14 %, 101 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 5, 85 %, 281 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:33:57 UTC 202, 1, 14 %, 103 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:34:00 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 4, 15 %, 103 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 5, 82 %, 268 W, 512 MiB
Wed Oct 19 15:34:00 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:34:04 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 5, 74 %, 234 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:34:04 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:34:08 UTC 202, 5, 80 %, 309 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 7, 13 %, 98 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 3, 13 %, 99 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 2, 14 %, 103 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 6, 16 %, 106 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 1, 15 %, 103 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 0, 14 %, 101 W, 32255 MiB
Wed Oct 19 15:34:08 UTC 202, 4, 14 %, 102 W, 32255 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:34:12 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 5, 82 %, 275 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 2, 14 %, 102 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 1, 15 %, 103 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:12 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:34:15 UTC 202, 1, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 2, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 5, 73 %, 291 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 4, 14 %, 103 W, 512 MiB
Wed Oct 19 15:34:15 UTC 202, 0, 14 %, 101 W, 512 MiB
timestamp, module_id, utilization.aip [%], power.draw [W], memory.used [MiB]
Wed Oct 19 15:34:18 UTC 202, 6, 16 %, 107 W, 512 MiB
Wed Oct 19 15:34:18 UTC 202, 7, 13 %, 98 W, 512 MiB
Wed Oct 19 15:34:18 UTC 202, 3, 13 %, 99 W, 512 MiB
Wed Oct 19 15:34:18 UTC 202, 2, 14 %, 102 W, 512 MiB
